anio;jurisdiccion;Empresa;linea
07/2019;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98"
07/2019;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168"
07/2019;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110"
07/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25"
07/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84"
07/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9"
07/2019;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179"
07/2019;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34"
07/2019;NACIONAL;"LA CABAÑA S.A.";"LINEA 172"
07/2019;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS"
07/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 061"
07/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 114"
07/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 129"
07/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 143"
07/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 62"
07/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65"
07/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195"
07/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194"
07/2019;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180"
07/2019;NACIONAL;"LINEA 10 S.A.";"LINEA 10"
07/2019;NACIONAL;"LINEA 17 S.A.";"LINEA 17"
07/2019;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53"
07/2019;NACIONAL;"LINEA 22 S.A.";"LINEA 22"
07/2019;NACIONAL;"LINEA 71 S.A.";"LINEA 71"
07/2019;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47"
07/2019;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88"
07/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78"
07/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127"
07/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111"
07/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87"
07/2019;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90"
07/2019;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151"
07/2019;NACIONAL;"MAYO S.A.T.A.";"LINEA 36"
07/2019;NACIONAL;"MAYO S.A.T.A.";"LINEA 141"
07/2019;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60"
07/2019;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159"
07/2019;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160"
07/2019;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118"
07/2019;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59"
07/2019;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45"
07/2019;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154"
07/2019;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS"
07/2019;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19"
07/2019;NACIONAL;"NUDO S.A.";"LINEA 6"
07/2019;NACIONAL;"NUDO S.A.";"LINEA 50"
07/2019;NACIONAL;"NUDO S.A.";"LINEA 150"
07/2019;NACIONAL;"NUDO S.A.";"LINEA 107"
07/2019;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132"
07/2019;NACIONAL;"ROCARAZA S.A.";"LINEA 146"
07/2019;NACIONAL;"ROCARAZA S.A.";"LINEA 31"
07/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79"
07/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74"
07/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51"
07/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177"
07/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182"
07/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS"
07/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS"
07/2019;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85"
07/2019;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2"
07/2019;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7"
07/2019;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102"
07/2019;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175"
07/2019;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169"
07/2019;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185"
07/2019;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96"
07/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20"
07/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188"
07/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161"
07/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117"
07/2019;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109"
07/2019;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93"
07/2019;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70"
07/2019;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33"
07/2019;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57"
07/2019;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12"
07/2019;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124"
07/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134"
07/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115"
07/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100"
07/2019;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130"
07/2019;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42"
07/2019;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67"
07/2019;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123"
07/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91"
07/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76"
07/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56"
07/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135"
07/2019;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80"
07/2019;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103"
07/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23"
07/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5"
07/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8"
07/2019;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1"
07/2019;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39"
07/2019;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68"
07/2019;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4"
07/2019;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15"
07/2019;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181"
07/2019;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46"
07/2019;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64"
06/2019;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26"
06/2019;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37"
06/2019;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55"
06/2019;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41"
06/2019;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113"
06/2019;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63"
06/2019;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49"
06/2019;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97"
06/2019;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126"
06/2019;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106"
06/2019;NACIONAL;"COLECTIVEROS UNIDOS S.A.";LINEA_099
06/2019;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178"
06/2019;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28"
06/2019;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44"
06/2019;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101"
06/2019;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86"
06/2019;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193"
06/2019;NACIONAL;"EL NUEVO HALCON S.A.";"LINEA 148"
06/2019;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75"
06/2019;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158"
06/2019;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32"
06/2019;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128"
06/2019;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29"
06/2019;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92"
06/2019;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24"
06/2019;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95"
06/2019;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21"
06/2019;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108"
06/2019;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105"
06/2019;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166"
06/2019;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152"
06/2019;NACIONAL;"ERSA URBANO";"LINEA 133"
06/2019;NACIONAL;"ERSA URBANO";"LINEA 140"
06/2019;NACIONAL;"ERSA URBANO";"LINEA 184"
06/2019;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176"
06/2019;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98"
06/2019;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168"
06/2019;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110"
06/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9"
06/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25"
06/2019;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84"
06/2019;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179"
06/2019;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34"
06/2019;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS"
06/2019;NACIONAL;"LA CABAÑA S.A.";"LINEA 172"
06/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 129"
06/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 143"
06/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 114"
06/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 061"
06/2019;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 62"
06/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195"
06/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65"
06/2019;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194"
06/2019;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180"
06/2019;NACIONAL;"LINEA 10 S.A.";"LINEA 10"
06/2019;NACIONAL;"LINEA 17 S.A.";"LINEA 17"
06/2019;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53"
06/2019;NACIONAL;"LINEA 22 S.A.";"LINEA 22"
06/2019;NACIONAL;"LINEA 71 S.A.";"LINEA 71"
06/2019;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47"
06/2019;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88"
06/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78"
06/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127"
06/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87"
06/2019;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111"
06/2019;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151"
06/2019;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90"
06/2019;NACIONAL;"MAYO S.A.T.A.";"LINEA 36"
06/2019;NACIONAL;"MAYO S.A.T.A.";"LINEA 141"
06/2019;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60"
06/2019;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159"
06/2019;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160"
06/2019;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118"
06/2019;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59"
06/2019;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45"
06/2019;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154"
06/2019;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19"
06/2019;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS"
06/2019;NACIONAL;"NUDO S.A.";"LINEA 150"
06/2019;NACIONAL;"NUDO S.A.";"LINEA 6"
06/2019;NACIONAL;"NUDO S.A.";"LINEA 107"
06/2019;NACIONAL;"NUDO S.A.";"LINEA 50"
06/2019;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132"
06/2019;NACIONAL;"ROCARAZA S.A.";"LINEA 146"
06/2019;NACIONAL;"ROCARAZA S.A.";"LINEA 31"
06/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177"
06/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74"
06/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51"
06/2019;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79"
06/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS"
06/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS"
06/2019;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182"
06/2019;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85"
06/2019;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2"
06/2019;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7"
06/2019;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102"
06/2019;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175"
06/2019;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169"
06/2019;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96"
06/2019;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185"
06/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117"
06/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188"
06/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20"
06/2019;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161"
06/2019;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109"
06/2019;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93"
06/2019;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70"
06/2019;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33"
06/2019;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57"
06/2019;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12"
06/2019;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124"
06/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100"
06/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134"
06/2019;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115"
06/2019;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130"
06/2019;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42"
06/2019;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67"
06/2019;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123"
06/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91"
06/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135"
06/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76"
06/2019;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56"
06/2019;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80"
06/2019;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103"
06/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8"
06/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23"
06/2019;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5"
06/2019;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1"
06/2019;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39"
06/2019;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68"
06/2019;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4"
06/2019;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15"
06/2019;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181"
06/2019;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46"
06/2019;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64"
05/2019;NACIONAL;"LINEA 061";"LA CENTRAL DE VICENTE LOPEZ S.A."
05/2019;NACIONAL;"LINEA 1";"TRANSPORTES SAN CAYETANO S.A.C."
05/2019;NACIONAL;"LINEA 10";"LINEA 10 S.A."
05/2019;NACIONAL;"LINEA 100";"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
05/2019;NACIONAL;"LINEA 101";"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR"
05/2019;NACIONAL;"LINEA 102";"TRANSP. SGTO. CABRAL"
05/2019;NACIONAL;"LINEA 103";"TRANSPORTES QUIRNO COSTA S.A.C.I."
05/2019;NACIONAL;"LINEA 105";"EMPRESA DE TRANSPORTES AMERICA S.A.C.I."
05/2019;NACIONAL;"LINEA 106";"COLECTIVEROS UNIDOS S.A."
05/2019;NACIONAL;"LINEA 107";"NUDO S.A."
05/2019;NACIONAL;"LINEA 108";"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A"
05/2019;NACIONAL;"LINEA 109";"TRANSPORTE NUEVE DE JULIO SAC."
05/2019;NACIONAL;"LINEA 110";"GENERAL PUEYRREDON S.A.T.C.I."
05/2019;NACIONAL;"LINEA 111";"LOS CONSTITUYENTES S.A.T."
05/2019;NACIONAL;"LINEA 112";"EXPRESO LOMAS S.A."
05/2019;NACIONAL;"LINEA 113";"BERNARDINO RIVADAVIA S.A.T.A."
05/2019;NACIONAL;"LINEA 114";"LA CENTRAL DE VICENTE LOPEZ S.A."
05/2019;NACIONAL;"LINEA 115";"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
05/2019;NACIONAL;"LINEA 117";"TRANSPORTE LARRAZABAL C.I.S.A."
05/2019;NACIONAL;"LINEA 118";"MICROOMNIBUS BARRANCAS DE BELGRANO S.A."
05/2019;NACIONAL;"LINEA 12";"TRANSPORTES AUTOMOTORES CALLAO S.A."
05/2019;NACIONAL;"LINEA 123";"TRANSPORTES LINEA 123 S.A.C.I."
05/2019;NACIONAL;"LINEA 124";"TRANSPORTES AUTOMOTORES CALLAO S.A."
05/2019;NACIONAL;"LINEA 126";"CARDENAS S.A. EMPRESA DE TRANSPORTES"
05/2019;NACIONAL;"LINEA 127";"LOS CONSTITUYENTES S.A.T."
05/2019;NACIONAL;"LINEA 128";"EL PUENTE S.A.T."
05/2019;NACIONAL;"LINEA 129";"LA CENTRAL DE VICENTE LOPEZ S.A."
05/2019;NACIONAL;"LINEA 130";"TRANSPORTES AVENIDA BERNARDO ADER S.A."
05/2019;NACIONAL;"LINEA 132";"NUEVOS RUMBOS S.A.T.A.C.I.F.I."
05/2019;NACIONAL;"LINEA 133";"ERSA URBANO"
05/2019;NACIONAL;"LINEA 134";"TRANSPORTES AUTOMOTORES RIACHUELO S.A."
05/2019;NACIONAL;"LINEA 135";"TRANSPORTES LOPE DE VEGA S.A.C.I."
05/2019;NACIONAL;"LINEA 136 BS AS";"SARGENTO CABRAL S.A.DE TRANSPORTE"
05/2019;NACIONAL;"LINEA 140";"ERSA URBANO"
05/2019;NACIONAL;"LINEA 141";"MAYO S.A.T.A."
05/2019;NACIONAL;"LINEA 143";"LA CENTRAL DE VICENTE LOPEZ S.A."
05/2019;NACIONAL;"LINEA 146";"ROCARAZA S.A."
05/2019;NACIONAL;"LINEA 148";"EL NUEVO HALCON S.A."
05/2019;NACIONAL;"LINEA 15";"TRANSPORTES SUR-NOR C.I.S.A."
05/2019;NACIONAL;"LINEA 150";"NUDO S.A."
05/2019;NACIONAL;"LINEA 151";"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR"
05/2019;NACIONAL;"LINEA 152";"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S."
05/2019;NACIONAL;"LINEA 153 BS AS";"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
05/2019;NACIONAL;"LINEA 154";"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F."
05/2019;NACIONAL;"LINEA 158";"EL PUENTE S.A.T."
05/2019;NACIONAL;"LINEA 159";"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2019;NACIONAL;"LINEA 160";"MICRO OMNIBUS SUR S.A.C."
05/2019;NACIONAL;"LINEA 161";"TRANSPORTE LARRAZABAL C.I.S.A."
05/2019;NACIONAL;"LINEA 163 BS AS";"SARGENTO CABRAL S.A.DE TRANSPORTE"
05/2019;NACIONAL;"LINEA 166";"EMPRESA LINEA 216 S.A.T."
05/2019;NACIONAL;"LINEA 168";"EXPRESO SAN ISIDRO S.A.T.C.I.F.I."
05/2019;NACIONAL;"LINEA 169";"TRANSPORTE ESCALADA S.A.T."
05/2019;NACIONAL;"LINEA 17";"LINEA 17 S.A."
05/2019;NACIONAL;"LINEA 172";"LA CABAÑA S.A."
05/2019;NACIONAL;"LINEA 174 BS AS";"LA CABAÑA S.A."
05/2019;NACIONAL;"LINEA 175";"TRANSPORTE ESCALADA S.A.T."
05/2019;NACIONAL;"LINEA 176";"EXPRESO GENERAL SARMIENTO S.A."
05/2019;NACIONAL;"LINEA 177";"SAN VICENTE S.A. DE TRANSPORTES"
05/2019;NACIONAL;"LINEA 178";"COMPAÑIA MICROOMNIBUS LA COLORADA SACI"
05/2019;NACIONAL;"LINEA 179";"GRUPO LINEA 179 S.A."
05/2019;NACIONAL;"LINEA 180";"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS"
05/2019;NACIONAL;"LINEA 181";"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA"
05/2019;NACIONAL;"LINEA 182";"SARGENTO CABRAL S.A.DE TRANSPORTE"
05/2019;NACIONAL;"LINEA 184";"ERSA URBANO"
05/2019;NACIONAL;"LINEA 185";"TRANSPORTE IDEAL SAN JUSTO S.A."
05/2019;NACIONAL;"LINEA 188";"TRANSPORTE LARRAZABAL C.I.S.A."
05/2019;NACIONAL;"LINEA 19";"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
05/2019;NACIONAL;"LINEA 193";"D.U.V.I. SOCIEDAD ANONIMA"
05/2019;NACIONAL;"LINEA 194";"LA NUEVA METROPOL S.A."
05/2019;NACIONAL;"LINEA 195";"LA NUEVA METROPOL S.A."
05/2019;NACIONAL;"LINEA 2";"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C."
05/2019;NACIONAL;"LINEA 20";"TRANSPORTE LARRAZABAL C.I.S.A."
