MODO;EMPRESA;PERIODO;ACTUALIZACION
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201802;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201803;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201804;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201805;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201806;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201807;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201808;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201809;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201810;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201811;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201812;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201901;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201902;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201903;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201904;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201905;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201906;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201907;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201908;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201909;
COLECTIVO;AUTOBUSES BUENOS AIRES SRL;201910;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201301;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201302;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201303;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201304;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201305;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201306;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201307;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201308;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201309;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201310;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201311;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201312;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201401;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201402;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201403;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201404;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201405;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201406;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201407;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201408;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201409;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201410;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201411;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201412;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201501;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201502;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201503;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201504;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201505;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201506;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201507;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201508;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201509;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201510;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201511;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201512;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201601;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201602;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201603;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201604;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201605;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201606;
COLECTIVO;AUTOBUSES SANTA FE S.R.L;201607;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201301;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201302;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201303;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201304;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201305;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201306;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201307;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201308;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201309;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201310;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201311;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201312;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201401;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201402;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201403;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201404;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201405;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201406;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201407;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201408;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201409;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201410;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201411;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201412;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201501;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201502;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201503;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201504;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201505;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201506;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201507;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201508;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201509;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201510;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201511;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201512;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201601;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201602;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201603;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201604;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201605;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201606;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201607;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201608;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201609;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201610;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201611;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201612;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201701;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201702;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201703;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201704;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201705;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201706;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201707;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201708;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201709;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201710;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201711;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201712;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201801;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201802;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201803;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201804;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201805;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201806;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201807;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201808;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201809;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201810;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201811;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201812;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201901;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201902;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201903;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201904;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201905;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201906;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201907;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201908;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201909;
COLECTIVO;AZUL S.A. DE TRANSPORTE AUTOMOTOR;201910;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201301;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201302;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201303;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201304;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201305;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201306;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201307;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201308;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201309;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201310;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201311;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201312;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201401;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201402;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201403;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201404;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201405;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201406;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201407;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201408;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201409;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201410;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201411;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201412;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201501;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201502;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201503;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201504;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201505;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201506;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201507;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201508;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201509;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201510;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201511;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201512;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201601;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201602;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201603;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201604;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201605;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201606;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201607;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201608;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201609;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201610;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201611;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201612;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201701;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201702;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201703;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201704;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201705;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201706;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201707;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201708;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201709;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201710;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201711;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201712;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201801;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201802;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201803;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201804;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201805;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201806;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201807;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201808;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201809;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201810;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201811;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201812;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201901;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201902;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201903;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201904;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201905;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201906;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201907;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201908;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201909;
COLECTIVO;BERNARDINO RIVADAVIA S.A.T.A.;201910;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201301;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201302;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201303;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201304;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201305;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201306;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201307;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201308;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201309;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201310;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201311;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201312;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201401;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201402;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201403;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201404;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201405;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201406;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201407;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201408;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201409;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201410;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201411;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201412;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201501;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201502;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201503;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201504;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201505;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201506;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201507;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201508;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201509;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201510;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201511;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201512;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201601;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201602;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201603;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201604;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201605;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201606;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201607;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201608;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201609;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201610;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201611;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201612;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201701;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201702;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201703;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201704;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201705;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201706;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201707;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201708;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201709;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201710;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201711;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201712;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201801;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201802;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201803;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201804;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201805;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201806;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201807;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201808;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201809;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201810;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201811;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201812;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201901;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201902;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201903;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201904;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201905;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201906;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201907;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201908;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201909;
COLECTIVO;BUENOS AIRES BUS SOCIEDAD ANONIMA;201910;
COLECTIVO;BUS DEL OESTE S.A.;201301;
COLECTIVO;BUS DEL OESTE S.A.;201302;
COLECTIVO;BUS DEL OESTE S.A.;201303;
COLECTIVO;BUS DEL OESTE S.A.;201304;
COLECTIVO;BUS DEL OESTE S.A.;201305;
COLECTIVO;BUS DEL OESTE S.A.;201306;
COLECTIVO;BUS DEL OESTE S.A.;201307;
COLECTIVO;BUS DEL OESTE S.A.;201308;
COLECTIVO;BUS DEL OESTE S.A.;201309;
COLECTIVO;BUS DEL OESTE S.A.;201310;
COLECTIVO;BUS DEL OESTE S.A.;201311;
COLECTIVO;BUS DEL OESTE S.A.;201312;
COLECTIVO;BUS DEL OESTE S.A.;201401;
COLECTIVO;BUS DEL OESTE S.A.;201402;
COLECTIVO;BUS DEL OESTE S.A.;201403;
COLECTIVO;BUS DEL OESTE S.A.;201404;
COLECTIVO;BUS DEL OESTE S.A.;201405;
COLECTIVO;BUS DEL OESTE S.A.;201406;
COLECTIVO;BUS DEL OESTE S.A.;201407;
COLECTIVO;BUS DEL OESTE S.A.;201408;
COLECTIVO;BUS DEL OESTE S.A.;201409;
COLECTIVO;BUS DEL OESTE S.A.;201410;
COLECTIVO;BUS DEL OESTE S.A.;201411;
COLECTIVO;BUS DEL OESTE S.A.;201412;
COLECTIVO;BUS DEL OESTE S.A.;201501;
COLECTIVO;BUS DEL OESTE S.A.;201502;
COLECTIVO;BUS DEL OESTE S.A.;201503;
COLECTIVO;BUS DEL OESTE S.A.;201504;
COLECTIVO;BUS DEL OESTE S.A.;201505;
COLECTIVO;BUS DEL OESTE S.A.;201506;
COLECTIVO;BUS DEL OESTE S.A.;201507;
COLECTIVO;BUS DEL OESTE S.A.;201508;
COLECTIVO;BUS DEL OESTE S.A.;201509;
COLECTIVO;BUS DEL OESTE S.A.;201510;
COLECTIVO;BUS DEL OESTE S.A.;201511;
COLECTIVO;BUS DEL OESTE S.A.;201512;
COLECTIVO;BUS DEL OESTE S.A.;201601;
COLECTIVO;BUS DEL OESTE S.A.;201602;
COLECTIVO;BUS DEL OESTE S.A.;201603;
COLECTIVO;BUS DEL OESTE S.A.;201604;
COLECTIVO;BUS DEL OESTE S.A.;201605;
COLECTIVO;BUS DEL OESTE S.A.;201606;
COLECTIVO;BUS DEL OESTE S.A.;201607;
COLECTIVO;BUS DEL OESTE S.A.;201608;
COLECTIVO;BUS DEL OESTE S.A.;201609;
COLECTIVO;BUS DEL OESTE S.A.;201610;
COLECTIVO;BUS DEL OESTE S.A.;201611;
COLECTIVO;BUS DEL OESTE S.A.;201612;
COLECTIVO;BUS DEL OESTE S.A.;201701;
COLECTIVO;BUS DEL OESTE S.A.;201702;
COLECTIVO;BUS DEL OESTE S.A.;201703;
COLECTIVO;BUS DEL OESTE S.A.;201704;
COLECTIVO;BUS DEL OESTE S.A.;201705;
COLECTIVO;BUS DEL OESTE S.A.;201706;
COLECTIVO;BUS DEL OESTE S.A.;201707;
COLECTIVO;BUS DEL OESTE S.A.;201708;
COLECTIVO;BUS DEL OESTE S.A.;201709;
COLECTIVO;BUS DEL OESTE S.A.;201710;
COLECTIVO;BUS DEL OESTE S.A.;201711;
COLECTIVO;BUS DEL OESTE S.A.;201712;
COLECTIVO;BUS DEL OESTE S.A.;201801;
COLECTIVO;BUS DEL OESTE S.A.;201802;
COLECTIVO;BUS DEL OESTE S.A.;201803;
COLECTIVO;BUS DEL OESTE S.A.;201804;
COLECTIVO;BUS DEL OESTE S.A.;201805;
COLECTIVO;BUS DEL OESTE S.A.;201806;
COLECTIVO;BUS DEL OESTE S.A.;201807;
COLECTIVO;BUS DEL OESTE S.A.;201808;
COLECTIVO;BUS DEL OESTE S.A.;201809;
COLECTIVO;BUS DEL OESTE S.A.;201810;
COLECTIVO;BUS DEL OESTE S.A.;201811;
COLECTIVO;BUS DEL OESTE S.A.;201812;
COLECTIVO;BUS DEL OESTE S.A.;201901;
COLECTIVO;BUS DEL OESTE S.A.;201902;
COLECTIVO;BUS DEL OESTE S.A.;201903;
COLECTIVO;BUS DEL OESTE S.A.;201904;
COLECTIVO;BUS DEL OESTE S.A.;201905;
COLECTIVO;BUS DEL OESTE S.A.;201906;
COLECTIVO;BUS DEL OESTE S.A.;201907;
COLECTIVO;BUS DEL OESTE S.A.;201908;
COLECTIVO;BUS DEL OESTE S.A.;201909;
COLECTIVO;BUS DEL OESTE S.A.;201910;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201301;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201302;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201303;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201304;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201305;
COLECTIVO;CARDENAS S.A. EMPRESA DE TRANSPORTES;201306;
