anio;jurisdiccion;Empresa;linea
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 443A"
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 390"
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 320"
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 303"
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 302"
07/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 244"
07/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 443"
07/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 395"
07/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 269"
07/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 236"
07/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 441"
07/2019;PROVINCIAL;"EMPRESA LINEA SIETE SAT";"LINEA 307"
07/2019;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 394"
07/2019;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 245"
07/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
07/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
07/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
07/2019;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
07/2019;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
07/2019;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
07/2019;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
07/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 391"
07/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 379"
07/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 341"
07/2019;PROVINCIAL;"EXPRESO VILLA GALICIA SAN JOSE S.A.";"LINEA 239B"
07/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 263A"
07/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 293A"
07/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 436"
07/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 266"
07/2019;PROVINCIAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 257"
07/2019;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
07/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
07/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
07/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
07/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
07/2019;PROVINCIAL;"INTERISLEÑA S.A.C.I.";"LINEA 452 LANCHAS"
07/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 242"
07/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 317 BS AS"
07/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 298"
07/2019;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 291"
07/2019;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 228F"
07/2019;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 228A"
07/2019;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 365"
07/2019;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 315"
07/2019;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 440"
07/2019;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A";"LINEA 314"
07/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 322 BS AS"
07/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 336"
07/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 392"
07/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 327"
07/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 430"
07/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 228 B"
07/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 204B"
07/2019;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
07/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 407"
07/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 437"
07/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 333A"
07/2019;PROVINCIAL;"MICRO OMNIBUS MITRE S.A.";"LINEA 318"
07/2019;PROVINCIAL;"MICRO OMNIBUS O´HIGGINS S.A.T.";"LINEA 295"
07/2019;PROVINCIAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 324"
07/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
07/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
07/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
07/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228E"
07/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228C"
07/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 204"
07/2019;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 253 BS AS"
07/2019;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 321 BS AS"
07/2019;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
07/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
07/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
07/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
07/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
07/2019;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 338"
07/2019;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 406"
07/2019;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
07/2019;PROVINCIAL;"TRANSPORTE JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
07/2019;PROVINCIAL;"TRANSPORTE LA UNION SA";"LINEA 202"
07/2019;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
07/2019;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
07/2019;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
07/2019;PROVINCIAL;"TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.";"LINEA 354"
07/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 422"
07/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 329"
07/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 312"
07/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 311"
07/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 288"
07/2019;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
07/2019;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 238"
07/2019;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 297"
07/2019;PROVINCIAL;"TRANSPORTES VILLA BOSCH SAC el";"LINEA 328"
07/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 418"
07/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 273"
07/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 214"
07/2019;PROVINCIAL;"YITOS S.A.";"LINEA 549"
06/2019;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 325"
06/2019;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 284"
06/2019;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 218"
06/2019;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I";"LINEA 378"
06/2019;PROVINCIAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 203"
06/2019;PROVINCIAL;"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL";"LINEA 283"
06/2019;PROVINCIAL;"CIA LA PAZ AMADOR MOURE SACIFIYA";"LINEA 277"
06/2019;PROVINCIAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 278"
06/2019;PROVINCIAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 281"
06/2019;PROVINCIAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 293B"
06/2019;PROVINCIAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 323"
06/2019;PROVINCIAL;"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278";"LINEA 239A"
06/2019;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 276"
06/2019;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 237A"
06/2019;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 310"
06/2019;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 343"
06/2019;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 304"
06/2019;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 289"
06/2019;PROVINCIAL;"COMPAÑIA  DE TRANSPORTE VECINAL S.A.";"LINEA 326"
06/2019;PROVINCIAL;"COMPAÑIA  DE TRANSPORTE VECINAL S.A.";"LINEA 386"
06/2019;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 264"
06/2019;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 445"
06/2019;PROVINCIAL;"EMPRESA CIUDAD DE SAN FERNANDO SA";"LINEA 371"
06/2019;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 404"
06/2019;PROVINCIAL;"EMPRESA DE TRANSPORTE DEL SUR SRL";"LINEA 200"
06/2019;PROVINCIAL;"EMPRESA DE TRANSPORTES EL LITORAL S.A.";"LINEA 449"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 464"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 463"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 461"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 462"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 303"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 320"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 302"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 244"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 390"
06/2019;PROVINCIAL;"EMPRESA DEL OESTE SAT";"LINEA 443A"
06/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 395"
06/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 443"
06/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 236"
06/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 441"
06/2019;PROVINCIAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 269"
06/2019;PROVINCIAL;"EMPRESA LINEA SIETE SAT";"LINEA 307"
06/2019;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 245"
06/2019;PROVINCIAL;"EMPRESA MONTE GRANDE S.A. LINEA 501";"LINEA 394"
06/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
06/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
06/2019;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
06/2019;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
06/2019;PROVINCIAL;"EXPRESO ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
06/2019;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
06/2019;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
06/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 379"
06/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 391"
06/2019;PROVINCIAL;"EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES";"LINEA 341"
06/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 266"
06/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 293A"
06/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 436"
06/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 263A"
06/2019;PROVINCIAL;"EXPRESO VILLA GALICIA  SAN JOSE S.A.";"LINEA 239B"
06/2019;PROVINCIAL;"EXPRESO VILLA NUEVA S.A.";"LINEA 257"
06/2019;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
06/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
06/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
06/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
06/2019;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
06/2019;PROVINCIAL;"INTERISLEÑA S.A.C.I.";"LINEA 452 LANCHAS"
06/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 298"
06/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 317 BS AS"
06/2019;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 242"
06/2019;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 291"
06/2019;PROVINCIAL;"LA CENTRAL DE ESCOBAR SA";"LINEA 228F"
06/2019;PROVINCIAL;"LA FLOR DE LUJAN SRL";"LINEA 256"
06/2019;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 228A"
06/2019;PROVINCIAL;"LA NUEVA METROPOL S.A.";"LINEA 365"
06/2019;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 440"
06/2019;PROVINCIAL;"LA PRIMERA DE GRAND BOURG S.A.";"LINEA 315"
06/2019;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A";"LINEA 314"
06/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 327"
06/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 322 BS AS"
06/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 392"
06/2019;PROVINCIAL;"LIBERTADOR SAN MARTIN SAT";"LINEA 336"
06/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 430"
06/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 204B"
06/2019;PROVINCIAL;"LINEA SESENTA SA";"LINEA 228 B"
06/2019;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
06/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 437"
06/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 333A"
06/2019;PROVINCIAL;"MICRO OMNIBUS GENERAL SAN MARTIN SAC";"LINEA 407"
06/2019;PROVINCIAL;"MICRO OMNIBUS MITRE S.A.";"LINEA 318"
06/2019;PROVINCIAL;"MICRO OMNIBUS O´HIGGINS S.A.T.";"LINEA 295"
06/2019;PROVINCIAL;"MICRO OMNIBUS PRIMERA JUNTA S.A";"LINEA 324"
06/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
06/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
06/2019;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
06/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228C"
06/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 228E"
06/2019;PROVINCIAL;"MICRO OMNIBUS TIGRE S.A.";"LINEA 204"
06/2019;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 253 BS AS"
06/2019;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 321 BS AS"
06/2019;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
06/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
06/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
06/2019;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
06/2019;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
06/2019;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 406"
06/2019;PROVINCIAL;"TRANSPORTE AUTOMOTORES LA PLATA SA";"LINEA 338"
06/2019;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
06/2019;PROVINCIAL;"TRANSPORTE JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
06/2019;PROVINCIAL;"TRANSPORTE LA UNION SA";"LINEA 202"
06/2019;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
06/2019;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
06/2019;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
06/2019;PROVINCIAL;"TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.";"LINEA 354"
06/2019;PROVINCIAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 446"
06/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 422"
06/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 312"
06/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 288"
06/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 329"
06/2019;PROVINCIAL;"TRANSPORTES LA PERLITA S.A.";"LINEA 311"
06/2019;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
06/2019;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 238"
06/2019;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.";"LINEA 297"
06/2019;PROVINCIAL;"TRANSPORTES VILLA BOSCH SAC el";"LINEA 328"
06/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 273"
06/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 214"
06/2019;PROVINCIAL;"UNION PLATENSE SRL";"LINEA 418"
06/2019;PROVINCIAL;"YITOS S.A.";"LINEA 549"
05/2019;PROVINCIAL;"LINEA 200";"EMPRESA DE TRANSPORTE DEL SUR SRL"
05/2019;PROVINCIAL;"LINEA 202";"TRANSPORTE LA UNION SA"
05/2019;PROVINCIAL;"LINEA 203";"AZUL S.A. DE TRANSPORTE AUTOMOTOR"
05/2019;PROVINCIAL;"LINEA 204";"MICRO OMNIBUS TIGRE S.A."
05/2019;PROVINCIAL;"LINEA 204B";"LINEA SESENTA SA"
05/2019;PROVINCIAL;"LINEA 205";"TRANSPORTE IDEAL SAN JUSTO S.A."
05/2019;PROVINCIAL;"LINEA 214";"UNION PLATENSE SRL"
05/2019;PROVINCIAL;"LINEA 215";"EMPRESA NUEVE DE JULIO S.A.T."
05/2019;PROVINCIAL;"LINEA 218";"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I"
05/2019;PROVINCIAL;"LINEA 219";"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2019;PROVINCIAL;"LINEA 222";"EXPRESO ESTEBAN ECHEVERRIA S.R.L."
05/2019;PROVINCIAL;"LINEA 225";"EMPRESA NUEVE DE JULIO S.A.T."
05/2019;PROVINCIAL;"LINEA 228 B";"LINEA SESENTA SA"
05/2019;PROVINCIAL;"LINEA 228A";"LA NUEVA METROPOL S.A."
05/2019;PROVINCIAL;"LINEA 228C";"MICRO OMNIBUS TIGRE S.A."
05/2019;PROVINCIAL;"LINEA 228E";"MICRO OMNIBUS TIGRE S.A."
05/2019;PROVINCIAL;"LINEA 228F";"LA CENTRAL DE ESCOBAR SA"
05/2019;PROVINCIAL;"LINEA 236";"EMPRESA LINEA 216 S.A.T."
05/2019;PROVINCIAL;"LINEA 237A";"COMPAÑIA ISLEÑA S.R.L."
05/2019;PROVINCIAL;"LINEA 238";"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I."
05/2019;PROVINCIAL;"LINEA 239A";"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278"
05/2019;PROVINCIAL;"LINEA 239B";"EXPRESO VILLA GALICIA  SAN JOSE S.A."
05/2019;PROVINCIAL;"LINEA 242";"LA CABAÑA S.A."
05/2019;PROVINCIAL;"LINEA 244";"EMPRESA DEL OESTE SAT"
05/2019;PROVINCIAL;"LINEA 245";"EMPRESA MONTE GRANDE S.A. LINEA 501"
05/2019;PROVINCIAL;"LINEA 247";"EXPRESO NUEVE DE JULIO S.A."
05/2019;PROVINCIAL;"LINEA 252";"TRANSPORTE JOSE HERNANDEZ S.A.C.I."
05/2019;PROVINCIAL;"LINEA 253 BS AS";"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I."
05/2019;PROVINCIAL;"LINEA 256";"LA FLOR DE LUJAN SRL"
05/2019;PROVINCIAL;"LINEA 257";"EXPRESO VILLA NUEVA S.A."
05/2019;PROVINCIAL;"LINEA 263A";"EXPRESO VILLA GALICIA  SAN JOSE S.A."
05/2019;PROVINCIAL;"LINEA 263B";"SAN VICENTE S.A. DE TRANSPORTES"
05/2019;PROVINCIAL;"LINEA 264";"EMPRESA CIUDAD DE SAN FERNANDO SA"
05/2019;PROVINCIAL;"LINEA 266";"EXPRESO VILLA GALICIA  SAN JOSE S.A."
05/2019;PROVINCIAL;"LINEA 269";"EMPRESA LINEA 216 S.A.T."
05/2019;PROVINCIAL;"LINEA 271";"GENERAL TOMAS GUIDO S.A.C.I.F."
05/2019;PROVINCIAL;"LINEA 273";"UNION PLATENSE SRL"
05/2019;PROVINCIAL;"LINEA 275";"FUERTE BARRAGAN S.A.T.I.C.I."
05/2019;PROVINCIAL;"LINEA 276";"COMPAÑIA ISLEÑA S.R.L."
05/2019;PROVINCIAL;"LINEA 277";"CIA LA PAZ AMADOR MOURE SACIFIYA"
05/2019;PROVINCIAL;"LINEA 278";"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278"
05/2019;PROVINCIAL;"LINEA 281";"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278"
05/2019;PROVINCIAL;"LINEA 283";"CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL"
05/2019;PROVINCIAL;"LINEA 284";"ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I"
05/2019;PROVINCIAL;"LINEA 288";"TRANSPORTES LA PERLITA S.A."
05/2019;PROVINCIAL;"LINEA 289";"COMPAÑIA NOROESTE S.A.T."
05/2019;PROVINCIAL;"LINEA 291";"LA CENTRAL DE ESCOBAR SA"
05/2019;PROVINCIAL;"LINEA 293A";"EXPRESO VILLA GALICIA  SAN JOSE S.A."
05/2019;PROVINCIAL;"LINEA 293B";"COMPAÑÍA DE OMNIBUS 25 DE MAYO LINEA 278"
05/2019;PROVINCIAL;"LINEA 295";"MICRO OMNIBUS O´HIGGINS S.A.T."
05/2019;PROVINCIAL;"LINEA 297";"TRANSPORTES UNIDOS DE MERLO S.A.C.I.I."
05/2019;PROVINCIAL;"LINEA 298";"LA CABAÑA S.A."
05/2019;PROVINCIAL;"LINEA 299";"GENERAL TOMAS GUIDO S.A.C.I.F."
05/2019;PROVINCIAL;"LINEA 300";"MICRO OMNIBUS QUILMES S.A.C.I. Y F."
05/2019;PROVINCIAL;"LINEA 302";"EMPRESA DEL OESTE SAT"
05/2019;PROVINCIAL;"LINEA 303";"EMPRESA DEL OESTE SAT"
05/2019;PROVINCIAL;"LINEA 304";"COMPAÑIA NOROESTE S.A.T."
05/2019;PROVINCIAL;"LINEA 306";"EXPRESO ESTEBAN ECHEVERRIA S.R.L."
05/2019;PROVINCIAL;"LINEA 307";"EMPRESA LINEA SIETE SAT"
05/2019;PROVINCIAL;"LINEA 310";"COMPAÑIA ISLEÑA S.R.L."
05/2019;PROVINCIAL;"LINEA 311";"TRANSPORTES LA PERLITA S.A."
05/2019;PROVINCIAL;"LINEA 312";"TRANSPORTES LA PERLITA S.A."
05/2019;PROVINCIAL;"LINEA 313";"RUTA BUS S.A."
05/2019;PROVINCIAL;"LINEA 314";"LA PRIMERA DE MARTINEZ S.A"
